 3.785315  0.567276 2 4
 3.785315  0.600502 2 5
 3.785315  0.617136 2 6
 3.785315  0.630756 2 7
 3.835823  0.495092 2 1
 3.835823  0.515921 2 2
 3.835823  0.541193 2 3
 3.835823  0.568782 2 4
 3.835823  0.599612 2 5
 3.835823  0.617715 2 6
 3.835823  0.631118 2 7
 3.886330  0.496460 2 1
 3.886330  0.517062 2 2
 3.886330  0.541553 2 3
 3.886330  0.570051 2 4
 3.886330  0.598862 2 5
 3.886330  0.618299 2 6
 3.886330  0.631451 2 7
 3.936838  0.497241 2 1
 3.936838  0.517754 2 2
 3.936838  0.541686 2 3
 3.936838  0.570869 2 4
 3.936838  0.598406 2 5
 3.936838  0.618695 2 6
 3.936838  0.631704 2 7
 3.987346  0.497442 2 1
 3.987346  0.517890 2 2
 3.987346  0.541734 2 3
 3.987346  0.571162 2 4
 3.987346  0.598273 2 5
 3.987346  0.618772 2 6
 3.987346  0.631811 2 7
 3.987346  0.497442 2 1
 3.987346  0.517890 2 2
 3.987346  0.541734 2 3
 3.987346  0.571162 2 4
 3.987346  0.598273 2 5
 3.987346  0.618772 2 6
 3.987346  0.631811 2 7
 4.037346  0.490308 2 1
 4.037346  0.510874 2 2
 4.037346  0.544405 2 3
 4.037346  0.571728 2 4
 4.037346  0.596197 2 5
 4.037346  0.625048 2 6
 4.037346  0.634451 2 7
 4.087346  0.484354 2 1
 4.087346  0.505637 2 2
 4.087346  0.546480 2 3
 4.087346  0.572105 2 4
 4.087346  0.594331 2 5
 4.087346  0.632128 2 6
 4.087346  0.637128 2 7
 4.137346  0.480099 2 1
 4.137346  0.502107 2 2
 4.137346  0.547944 2 3
 4.137346  0.572533 2 4
 4.137346  0.592650 2 5
 4.137346  0.639152 2 6
 4.137346  0.640117 2 7
 4.187346  0.477518 2 1
 4.187346  0.500022 2 2
 4.187346  0.548892 2 3
 4.187346  0.573150 2 4
 4.187346  0.591148 2 5
 4.187346  0.642986 2 6
 4.187346  0.645673 2 7
 4.237346  0.476233 2 1
 4.237346  0.499011 2 2
 4.237346  0.549501 2 3
 4.237346  0.573891 2 4
 4.237346  0.589830 2 5
 4.237346  0.646324 2 6
 4.237346  0.650219 2 7
 4.287346  0.475750 2 1
 4.287346  0.498683 2 2
 4.287346  0.549937 2 3
 4.287346  0.574571 2 4
 4.287346  0.588705 2 5
 4.287346  0.649664 2 6
 4.287346  0.652699 2 7
 4.337346  0.475643 2 1
 4.337346  0.498705 2 2
 4.337346  0.550285 2 3
 4.337346  0.575042 2 4
 4.337346  0.587786 2 5
 4.337346  0.652680 2 6
 4.337346  0.653388 2 7
 4.387346  0.475647 2 1
 4.387346  0.498829 2 2
 4.387346  0.550565 2 3
 4.387346  0.575282 2 4
 4.387346  0.587101 2 5
 4.387346  0.652860 2 6
 4.387346  0.655196 2 7
 4.437346  0.475660 2 1
 4.437346  0.498898 2 2
 4.437346  0.550776 2 3
 4.437346  0.575372 2 4
 4.437346  0.586687 2 5
 4.437346  0.652141 2 6
 4.437346  0.656773 2 7
 4.487346  0.475680 2 1
 4.487346  0.498829 2 2
 4.487346  0.550921 2 3
 4.487346  0.575405 2 4
 4.487346  0.586579 2 5
 4.487346  0.651804 2 6
 4.487346  0.657335 2 7
