 q(1:3)   w(Ry)   eps    epsi  --- NO LFC
  0.05000000  0.00000000  0.00000000    0.1355D+01 -0.407636339295882E+01  0.320800212622641E+00   -0.243806723165055E+00 -0.191870157516571E-01
  0.05000000  0.00000000  0.00000000    0.1463D+01 -0.330448029756257E+01  0.195649167296078E+00   -0.301562320925910E+00 -0.178546735535226E-01
  0.05000000  0.00000000  0.00000000    0.1575D+01 -0.259119787547649E+01  0.674254198208258E-01   -0.385660770244775E+00 -0.100352580512190E-01
  0.05000000  0.00000000  0.00000000    0.1691D+01 -0.202251601135908E+01  0.134518402385774E+00   -0.492256100799068E+00 -0.327401631790518E-01
  0.05000000  0.00000000  0.00000000    0.1811D+01 -0.159698246772440E+01  0.998007416844802E-01   -0.623744967529653E+00 -0.389798959221662E-01
  0.05000000  0.00000000  0.00000000    0.1935D+01 -0.121243882660586E+01  0.133511018233814E+00   -0.814902441948052E+00 -0.897352117057156E-01
  0.05000000  0.00000000  0.00000000    0.2063D+01 -0.103405593758466E+01  0.269139356544048E+00   -0.905709894012443E+00 -0.235734034523765E+00
  0.05000000  0.00000000  0.00000000    0.2195D+01 -0.856904351183771E+00  0.346349477387695E-01   -0.116508802059825E+01 -0.470913266442647E-01
  0.05000000  0.00000000  0.00000000    0.2331D+01 -0.556056943541668E+00  0.144593594950480E-01   -0.179716177054807E+01 -0.467322787943286E-01
  0.05000000  0.00000000  0.00000000    0.2471D+01 -0.323949042787679E+00  0.348694018071364E-01   -0.305154982259559E+01 -0.328464365824107E+00
  0.05000000  0.00000000  0.00000000    0.2615D+01 -0.173658349783038E+00  0.105427134809174E+00   -0.420764478434831E+01 -0.255444056944467E+01
  0.05000000  0.00000000  0.00000000    0.2763D+01 -0.944261033903904E-01  0.111391328346282E+00   -0.442809508260548E+01 -0.522367624613069E+01
  0.05000000  0.00000000  0.00000000    0.2915D+01  0.108995214215869E-01  0.477858788676435E-01    0.453713847655504E+01 -0.198918045352873E+02
  0.05000000  0.00000000  0.00000000    0.3071D+01  0.172683051136567E+00  0.323549563858457E-01    0.559455349846761E+01 -0.104822988272338E+01
  0.05000000  0.00000000  0.00000000    0.3231D+01  0.214752171347792E+00  0.173943113307725E+00    0.281182337060235E+01 -0.227749646527159E+01
  0.05000000  0.00000000  0.00000000    0.3395D+01  0.242614578910982E+00  0.353202575635245E-01    0.403622000188263E+01 -0.587600014349718E+00
  0.05000000  0.00000000  0.00000000    0.3563D+01  0.352419992409442E+00  0.575242717793411E-01    0.276388559583431E+01 -0.451139292906697E+00
  0.05000000  0.00000000  0.00000000    0.3735D+01  0.409315121524726E+00  0.649734206766238E-01    0.238305853919716E+01 -0.378279366732177E+00
  0.05000000  0.00000000  0.00000000    0.3911D+01  0.459238394820314E+00  0.613142951409330E-01    0.213938225023573E+01 -0.285635339269818E+00
  0.05000000  0.00000000  0.00000000    0.4091D+01  0.518752654928664E+00  0.575960435072440E-01    0.190422717770845E+01 -0.211422438676588E+00
  0.05000000  0.00000000  0.00000000    0.4275D+01  0.528295316856428E+00  0.112636905567944E+00    0.181057597923821E+01 -0.386029686597552E+00
  0.05000000  0.00000000  0.00000000    0.4463D+01  0.549196081514782E+00  0.291469307693450E-01    0.181572904149792E+01 -0.963643595607202E-01
  0.05000000  0.00000000  0.00000000    0.4655D+01  0.622265815969306E+00  0.427857123810488E-01    0.159946853322762E+01 -0.109976153066699E+00
  0.05000000  0.00000000  0.00000000    0.4851D+01  0.638583430160592E+00  0.867639728032923E-01    0.153758156273476E+01 -0.208910345291003E+00
  0.05000000  0.00000000  0.00000000    0.5051D+01  0.642375360181552E+00  0.605510839572979E-01    0.154301228735395E+01 -0.145446217819291E+00
  0.05000000  0.00000000  0.00000000    0.5255D+01  0.660684669333612E+00  0.604672897395965E-01    0.150100845299976E+01 -0.137375539711956E+00
  0.05000000  0.00000000  0.00000000    0.5463D+01  0.674642702433438E+00  0.429213289913918E-01    0.147629064012898E+01 -0.939228365227000E-01
  0.05000000  0.00000000  0.00000000    0.5675D+01  0.696699183807859E+00  0.285787239255014E-01    0.143292857928063E+01 -0.587789841354486E-01
  0.05000000  0.00000000  0.00000000    0.5891D+01  0.726791577054776E+00  0.153677311673094E-01    0.137529538926700E+01 -0.290800973554795E-01
  0.05000000  0.00000000  0.00000000    0.6111D+01  0.749100378569257E+00  0.279799694456461E-01    0.133307476943028E+01 -0.497922473202603E-01
  0.05000000  0.00000000  0.00000000    0.6335D+01  0.752372763276977E+00  0.279953022174405E-01    0.132729070911477E+01 -0.493876258494883E-01
  0.05000000  0.00000000  0.00000000    0.6563D+01  0.770507942529904E+00  0.147276373905974E-02    0.129784041317765E+01 -0.248071719201021E-02
  0.05000000  0.00000000  0.00000000    0.6795D+01  0.789948379497601E+00  0.139183984163183E-01    0.126551263328085E+01 -0.222975443561125E-01
  0.05000000  0.00000000  0.00000000    0.7031D+01  0.801407322070542E+00 -0.589866141367165E-34    0.124780492074413E+01  0.918431680754615E-34
  0.05000000  0.00000000  0.00000000    0.7271D+01  0.819843857057377E+00 -0.581325179934276E-34    0.121974445669356E+01  0.864881964605113E-34
  0.05000000  0.00000000  0.00000000    0.7515D+01  0.833472249524267E+00 -0.551145501266273E-34    0.119979999402594E+01  0.793384986127775E-34
  0.05000000  0.00000000  0.00000000    0.7763D+01  0.845407308353758E+00 -0.520587197112940E-34    0.118286178758884E+01  0.728385828331644E-34
  0.05000000  0.00000000  0.00000000    0.8015D+01  0.856183563933722E+00  0.204477110588835E-03    0.116797376764471E+01 -0.278940067658239E-03
  0.05000000  0.00000000  0.00000000    0.8271D+01  0.865508929604233E+00  0.930865927668882E-03    0.115538824507661E+01 -0.124263484036236E-02
  0.05000000  0.00000000  0.00000000    0.8531D+01  0.873859975068505E+00  0.756515972001067E-03    0.114434723990555E+01 -0.990681561351999E-03
  0.05000000  0.00000000  0.00000000    0.8795D+01  0.881971413198022E+00  0.875593979721105E-03    0.113382247933010E+01 -0.112562393986685E-02
  0.05000000  0.00000000  0.00000000    0.9063D+01  0.888756038629840E+00  0.201821589680733E-02    0.112516236164091E+01 -0.255505500503130E-02
  0.05000000  0.00000000  0.00000000    0.9335D+01  0.894132922858529E+00  0.190831456448482E-02    0.111839685060071E+01 -0.238695270503195E-02
  0.05000000  0.00000000  0.00000000    0.9611D+01  0.899872110672691E+00  0.477318970045667E-03    0.111126870894663E+01 -0.589450022183560E-03
  0.05000000  0.00000000  0.00000000    0.9891D+01  0.906040627289774E+00 -0.322843280713601E-34    0.110370326658672E+01  0.393275061610689E-34
  0.05000000  0.00000000  0.00000000    0.1018D+02  0.911641362573986E+00 -0.306416151168012E-34    0.109692258496975E+01  0.368691911550271E-34
  0.05000000  0.00000000  0.00000000    0.1046D+02  0.916668600744417E+00 -0.290348810205670E-34    0.109090678920158E+01  0.345537621810917E-34
